transaction_id,store_id,datetime,customer_id,item_id,quantity,price,total_amount,payment_mode,customer_type
TXN-335684,101,2026-02-27 14:17:07.213571,CUST-0243,10,2,5.47,10.94,Card,mobile-app
TXN-347891,102,2025-12-15 12:48:07.215065,CUST-0017,54,2,4.73,9.46,Cash,mobile-app
TXN-201012,103,2026-02-04 14:36:07.215065,CUST-0001,55,1,4.25,4.25,Card,walk-in
TXN-556249,103,2025-11-27 10:44:07.215065,CUST-0395,33,1,4.29,4.29,Card,walk-in
TXN-600564,102,2026-01-02 08:35:07.216070,CUST-0399,24,1,5.27,5.27,Card,mobile-app
TXN-881144,101,2025-12-15 12:33:07.216070,CUST-0223,77,1,5.18,5.18,Card,walk-in
TXN-655791,102,2025-10-21 08:53:07.216070,CUST-0124,77,1,4.64,4.64,UPI,mobile-app
TXN-934171,103,2025-10-18 11:55:07.217070,CUST-0183,63,1,4.58,4.58,Cash,mobile-app
TXN-725865,102,2025-11-13 10:54:07.217070,CUST-0307,24,1,4.65,4.65,Card,mobile-app
TXN-522253,103,2026-03-25 18:36:07.217070,CUST-0183,48,1,4.04,4.04,UPI,walk-in
TXN-682397,101,2025-12-24 16:54:07.218068,CUST-0361,41,1,5.7,5.7,Cash,mobile-app
TXN-760294,101,2026-02-07 11:39:07.218068,CUST-0388,56,1,4.14,4.14,Card,mobile-app
TXN-687879,101,2025-10-10 14:50:07.218068,CUST-0484,76,2,5.32,10.64,Cash,mobile-app
TXN-471216,101,2025-11-05 12:51:07.218068,CUST-0076,30,2,4.19,8.38,Card,mobile-app
TXN-238287,101,2025-10-29 09:10:07.219068,CUST-0486,39,1,5.22,5.22,UPI,mobile-app
TXN-464507,103,2025-12-21 12:14:07.219068,CUST-0114,77,1,3.9,3.9,Card,mobile-app
TXN-235900,102,2026-03-16 08:50:07.219068,CUST-0350,20,1,3.62,3.62,Cash,mobile-app
TXN-934506,101,2026-01-24 11:21:07.220068,CUST-0184,49,1,5.79,5.79,Cash,mobile-app
TXN-121707,101,2025-11-17 14:16:07.220068,CUST-0003,71,1,5.37,5.37,Cash,mobile-app
TXN-366279,102,2026-03-16 18:59:07.220068,CUST-0330,1,1,5.17,5.17,UPI,mobile-app
TXN-707004,102,2026-01-23 10:56:07.221068,CUST-0455,19,2,4.02,8.04,Cash,mobile-app
TXN-469166,103,2025-10-31 17:10:07.221068,CUST-0442,56,1,4.22,4.22,Card,walk-in
TXN-927648,101,2026-03-01 16:15:07.221068,CUST-0109,44,2,5.7,11.4,UPI,mobile-app
TXN-686170,102,2025-10-20 09:32:07.222068,CUST-0037,76,1,5.16,5.16,UPI,mobile-app
TXN-727626,101,2025-11-07 16:50:07.222068,CUST-0388,30,2,4.18,8.36,Card,walk-in
TXN-580337,101,2025-10-22 08:39:07.222068,CUST-0396,8,3,5.03,15.09,Card,walk-in
TXN-553613,103,2026-03-25 11:47:07.223068,CUST-0455,75,1,4.44,4.44,UPI,walk-in
TXN-593574,103,2025-12-02 11:12:07.223068,CUST-0130,49,1,5.7,5.7,Cash,walk-in
TXN-523089,102,2025-12-15 10:08:07.223068,CUST-0040,33,3,4.48,13.44,UPI,mobile-app
TXN-434275,102,2025-12-19 09:38:07.224068,CUST-0478,3,1,5.37,5.37,Card,mobile-app
TXN-829086,103,2025-11-29 14:51:07.224068,CUST-0315,35,2,5.91,11.82,Cash,walk-in
TXN-827572,101,2025-12-14 12:43:07.224068,CUST-0315,15,2,5.31,10.62,Card,mobile-app
TXN-776917,101,2026-04-04 08:27:07.225068,CUST-0461,59,2,4.17,8.34,UPI,mobile-app
TXN-102031,102,2026-03-13 19:11:07.225068,CUST-0284,37,1,4.47,4.47,UPI,walk-in
TXN-338458,101,2026-02-13 09:07:07.225068,CUST-0316,8,2,4.02,8.04,Cash,mobile-app
TXN-605789,101,2026-02-13 09:02:07.226068,CUST-0101,13,2,4.95,9.9,UPI,mobile-app
TXN-354467,103,2026-02-13 08:51:07.226068,CUST-0205,70,1,5.29,5.29,Cash,walk-in
TXN-720099,103,2026-03-07 10:35:07.226068,CUST-0345,14,1,6.19,6.19,Cash,mobile-app
TXN-710414,102,2025-11-25 09:34:07.227069,CUST-0319,16,1,6.37,6.37,Card,mobile-app
TXN-554560,101,2025-11-01 19:01:07.227069,CUST-0438,32,1,3.95,3.95,UPI,walk-in
TXN-777682,102,2025-11-29 10:36:07.227069,CUST-0104,61,2,5.64,11.28,Card,mobile-app
TXN-355862,101,2025-12-21 18:57:07.228070,CUST-0026,52,2,3.13,6.26,UPI,mobile-app
TXN-276488,101,2026-01-10 19:00:07.228070,CUST-0440,74,1,5.55,5.55,Card,walk-in
TXN-337000,102,2026-01-01 11:41:07.229088,CUST-0290,38,1,4.74,4.74,UPI,walk-in
TXN-579044,103,2026-03-05 11:09:07.229088,CUST-0163,39,2,4.68,9.36,Cash,walk-in
TXN-623836,102,2026-03-23 09:30:07.229088,CUST-0154,9,1,4.81,4.81,Card,mobile-app
TXN-527725,102,2025-11-13 09:27:07.230069,CUST-0210,17,1,4.82,4.82,UPI,mobile-app
TXN-135257,103,2026-01-16 09:26:07.230069,CUST-0459,50,2,4.39,8.78,Cash,mobile-app
TXN-136489,103,2026-03-31 18:52:07.231387,CUST-0388,19,1,3.86,3.86,UPI,mobile-app
TXN-917041,101,2026-03-19 14:51:07.231387,CUST-0444,28,2,3.8,7.6,UPI,walk-in
TXN-114866,102,2025-11-20 14:30:07.231387,CUST-0163,64,3,3.39,10.17,Cash,mobile-app
TXN-305842,101,2025-12-08 10:49:07.232388,CUST-0200,48,3,5.33,15.99,UPI,walk-in
TXN-799763,103,2025-12-08 11:41:07.232978,CUST-0305,23,3,5.31,15.93,UPI,walk-in
TXN-330046,102,2026-03-08 18:29:07.232978,CUST-0332,20,1,5.16,5.16,Cash,mobile-app
TXN-116456,103,2025-11-02 18:13:07.232978,CUST-0026,2,1,4.39,4.39,UPI,walk-in
TXN-210369,103,2026-01-11 16:15:07.232978,CUST-0131,57,1,4.2,4.2,Cash,walk-in
TXN-289890,103,2025-12-25 12:42:07.232978,CUST-0219,77,1,4.23,4.23,Card,mobile-app
TXN-257763,101,2026-01-17 09:20:07.232978,CUST-0218,36,2,4.42,8.84,Card,walk-in
TXN-660742,101,2025-11-01 10:04:07.232978,CUST-0072,41,2,6.34,12.68,UPI,mobile-app
TXN-885154,102,2025-10-26 18:28:07.232978,CUST-0176,8,1,4.36,4.36,Card,walk-in
TXN-876362,103,2026-03-06 18:22:07.232978,CUST-0113,46,1,5.26,5.26,UPI,walk-in
TXN-237871,101,2025-11-07 10:06:07.232978,CUST-0148,68,1,5.48,5.48,UPI,mobile-app
TXN-611269,101,2025-12-07 09:13:07.232978,CUST-0388,45,1,4.28,4.28,Card,walk-in
TXN-626167,101,2025-12-02 10:06:07.232978,CUST-0445,73,1,5.8,5.8,UPI,walk-in
TXN-116492,101,2026-03-01 09:21:07.232978,CUST-0081,18,3,5.19,15.57,Cash,mobile-app
TXN-341641,103,2026-03-12 08:14:07.232978,CUST-0094,69,2,5.7,11.4,Card,mobile-app
TXN-442867,103,2025-11-25 08:21:07.232978,CUST-0470,66,2,4.04,8.08,Card,mobile-app
TXN-667436,101,2026-02-23 10:25:07.232978,CUST-0140,14,2,5.88,11.76,UPI,walk-in
TXN-358698,101,2025-10-11 09:26:07.232978,CUST-0332,23,1,6.11,6.11,Cash,mobile-app
TXN-515246,102,2026-02-18 09:34:07.232978,CUST-0038,53,1,3.88,3.88,Card,walk-in
TXN-528856,102,2025-10-27 17:02:07.232978,CUST-0121,39,1,4.47,4.47,UPI,mobile-app
TXN-187305,103,2025-12-30 16:38:07.232978,CUST-0113,22,1,4.92,4.92,UPI,walk-in
TXN-426185,102,2026-04-03 12:19:07.232978,CUST-0051,44,2,4.24,8.48,Cash,walk-in
TXN-838672,101,2025-11-03 09:19:07.232978,CUST-0059,48,1,5.76,5.76,Cash,mobile-app
TXN-761463,101,2026-01-10 09:26:07.232978,CUST-0329,4,3,5.52,16.56,Cash,walk-in
TXN-765382,102,2026-01-09 15:10:07.232978,CUST-0454,26,1,4.06,4.06,Card,walk-in
TXN-749734,103,2026-03-22 11:40:07.232978,CUST-0429,15,3,4.9,14.7,Card,walk-in
TXN-845221,102,2025-12-07 16:50:07.232978,CUST-0317,59,1,5.25,5.25,Cash,mobile-app
TXN-112488,103,2025-12-08 15:01:07.232978,CUST-0386,16,1,5.91,5.91,Cash,mobile-app
TXN-166362,101,2025-10-22 10:15:07.232978,CUST-0085,4,1,5.17,5.17,Cash,walk-in
TXN-994891,103,2025-11-03 11:22:07.232978,CUST-0103,38,1,4.36,4.36,Card,mobile-app
TXN-472410,102,2025-10-28 15:12:07.232978,CUST-0245,43,2,4.45,8.9,Cash,walk-in
TXN-483792,101,2026-04-01 13:10:07.232978,CUST-0157,5,2,4.06,8.12,UPI,mobile-app
TXN-967914,102,2026-03-27 11:08:07.232978,CUST-0160,15,1,4.52,4.52,UPI,walk-in
TXN-632838,103,2025-12-12 18:42:07.232978,CUST-0490,15,1,4.52,4.52,Cash,mobile-app
TXN-612645,102,2026-01-17 09:19:07.232978,CUST-0157,23,1,5.81,5.81,UPI,walk-in
TXN-256105,101,2025-10-31 17:09:07.232978,CUST-0196,26,2,4.53,9.06,UPI,walk-in
TXN-667745,103,2026-01-11 10:19:07.232978,CUST-0311,72,2,4.23,8.46,Cash,mobile-app
TXN-253572,101,2025-12-16 09:07:07.232978,CUST-0335,16,2,5.98,11.96,UPI,mobile-app
TXN-932862,103,2025-12-23 08:33:07.232978,CUST-0431,42,3,5.31,15.93,Card,mobile-app
TXN-728681,101,2026-01-10 09:21:07.232978,CUST-0365,24,1,4.98,4.98,Card,mobile-app
TXN-747212,102,2026-03-21 18:14:07.232978,CUST-0165,67,1,2.86,2.86,UPI,walk-in
TXN-541765,102,2025-12-29 16:57:07.232978,CUST-0009,65,3,3.83,11.49,Card,mobile-app
TXN-927968,101,2025-10-25 11:40:07.232978,CUST-0368,36,1,4.42,4.42,Cash,walk-in
TXN-316319,103,2025-10-27 14:55:07.232978,CUST-0256,23,1,5.15,5.15,UPI,walk-in
TXN-434320,103,2025-10-31 12:13:07.232978,CUST-0158,13,3,4.66,13.98,Card,walk-in
TXN-682551,102,2026-01-10 08:57:07.232978,CUST-0163,23,2,5.69,11.38,UPI,walk-in
TXN-680117,103,2026-01-23 16:16:07.232978,CUST-0015,40,1,5.44,5.44,Card,walk-in
TXN-607378,103,2025-12-06 09:35:07.232978,CUST-0437,37,2,5.63,11.26,UPI,mobile-app
TXN-874911,103,2025-12-05 11:34:07.232978,CUST-0304,71,2,4.56,9.12,Cash,walk-in
TXN-221184,103,2025-12-18 08:43:07.248925,CUST-0263,6,1,5.42,5.42,Cash,walk-in
TXN-433056,101,2025-10-25 16:35:07.248925,CUST-0286,48,1,4.97,4.97,UPI,mobile-app
TXN-509465,102,2026-03-18 09:10:07.248925,CUST-0042,56,2,3.77,7.54,Cash,mobile-app
TXN-300317,101,2026-02-26 14:17:07.248925,CUST-0415,40,3,6.28,18.84,UPI,mobile-app
TXN-532785,103,2025-11-16 14:34:07.248925,CUST-0348,32,2,3.76,7.52,UPI,walk-in
TXN-292923,103,2025-10-19 09:22:07.248925,CUST-0097,13,1,4.97,4.97,Cash,mobile-app
TXN-252528,102,2025-10-28 15:08:07.248925,CUST-0347,55,1,3.37,3.37,Cash,walk-in
TXN-785878,103,2026-02-17 17:00:07.248925,CUST-0308,18,2,5.16,10.32,Card,mobile-app
TXN-623351,101,2025-12-14 11:56:07.248925,CUST-0234,23,2,6.22,12.44,UPI,walk-in
TXN-606298,103,2025-12-21 12:45:07.248925,CUST-0197,43,1,4.51,4.51,Cash,mobile-app
TXN-670624,101,2025-12-29 11:54:07.248925,CUST-0462,6,1,4.6,4.6,Card,mobile-app
TXN-581618,102,2026-02-22 12:22:07.248925,CUST-0283,16,1,4.74,4.74,UPI,walk-in
TXN-145987,102,2026-01-05 11:57:07.248925,CUST-0438,53,1,4.44,4.44,Cash,mobile-app
TXN-328590,102,2026-03-07 15:09:07.248925,CUST-0102,68,2,5.12,10.24,Card,walk-in
TXN-185001,101,2025-10-10 11:24:07.248925,CUST-0445,17,2,6.34,12.68,Cash,walk-in
TXN-615461,101,2026-02-13 09:51:07.248925,CUST-0215,1,1,5.11,5.11,UPI,mobile-app
TXN-765457,103,2026-03-30 08:49:07.248925,CUST-0086,77,1,4.81,4.81,Cash,walk-in
TXN-183085,102,2026-01-02 10:28:07.248925,CUST-0384,70,1,5.38,5.38,Card,walk-in
TXN-957799,101,2025-11-04 13:02:07.248925,CUST-0146,30,1,4.74,4.74,Card,mobile-app
TXN-244485,102,2025-12-04 14:45:07.248925,CUST-0083,40,2,6.37,12.74,UPI,mobile-app
TXN-607762,101,2026-01-19 19:07:07.248925,CUST-0310,51,1,4.47,4.47,Cash,mobile-app
TXN-847358,101,2025-12-27 11:49:07.248925,CUST-0207,49,3,4.37,13.11,Card,walk-in
TXN-924551,103,2025-12-05 08:13:07.248925,CUST-0039,75,2,5.46,10.92,Card,mobile-app
TXN-180320,101,2026-04-03 08:35:07.248925,CUST-0252,50,2,4.48,8.96,UPI,mobile-app
TXN-636394,101,2025-11-16 10:09:07.248925,CUST-0379,55,2,4.03,8.06,Cash,mobile-app
TXN-133671,103,2025-10-11 14:52:07.248925,CUST-0421,27,2,5.79,11.58,Cash,mobile-app
TXN-696686,101,2026-03-31 16:19:07.248925,CUST-0102,13,3,4.39,13.17,Card,walk-in
TXN-941548,102,2025-12-26 18:18:07.248925,CUST-0132,50,1,2.82,2.82,UPI,mobile-app
TXN-244098,102,2026-01-04 09:31:07.248925,CUST-0446,43,1,5.11,5.11,UPI,mobile-app
TXN-248765,102,2026-04-04 10:15:07.248925,CUST-0352,12,1,4.24,4.24,Cash,mobile-app
TXN-220849,103,2026-01-02 08:25:07.248925,CUST-0325,15,3,4.67,14.01,Cash,walk-in
TXN-334593,102,2026-03-01 15:02:07.248925,CUST-0167,20,1,4.49,4.49,Card,mobile-app
TXN-493915,103,2026-03-01 16:53:07.248925,CUST-0136,16,1,5.72,5.72,UPI,walk-in
TXN-551450,103,2026-02-20 10:32:07.248925,CUST-0352,55,1,3.15,3.15,UPI,walk-in
TXN-549886,101,2025-11-12 17:08:07.248925,CUST-0395,69,1,6.07,6.07,Cash,walk-in
TXN-889478,101,2026-03-11 11:39:07.248925,CUST-0052,44,1,4.14,4.14,UPI,mobile-app
TXN-715123,102,2026-02-22 08:30:07.248925,CUST-0259,77,1,3.57,3.57,Cash,mobile-app
TXN-450131,101,2025-12-24 10:41:07.248925,CUST-0312,15,2,4.46,8.92,Cash,walk-in
TXN-741103,101,2026-03-09 14:50:07.248925,CUST-0099,4,3,6.43,19.29,UPI,walk-in
TXN-611428,101,2025-10-21 16:50:07.248925,CUST-0069,1,1,4.61,4.61,Cash,walk-in
TXN-965542,103,2025-12-21 18:49:07.248925,CUST-0490,3,2,6.13,12.26,Cash,mobile-app
TXN-557962,103,2026-02-10 18:42:07.248925,CUST-0095,75,1,5.37,5.37,Card,walk-in
TXN-210933,101,2026-03-02 11:44:07.248925,CUST-0323,61,2,4.65,9.3,Card,walk-in
TXN-295707,103,2026-04-02 11:19:07.248925,CUST-0316,25,3,5.15,15.45,UPI,walk-in
TXN-733600,103,2025-11-11 11:45:07.248925,CUST-0277,62,1,5.08,5.08,Card,mobile-app
TXN-302366,103,2026-01-28 14:24:07.248925,CUST-0223,45,3,4.84,14.52,Cash,mobile-app
TXN-315498,103,2026-02-01 12:58:07.264571,CUST-0036,65,3,4.4,13.2,Card,walk-in
TXN-245949,101,2025-12-20 15:03:07.265208,CUST-0335,44,2,5.14,10.28,UPI,mobile-app
TXN-558046,103,2025-11-17 11:45:07.265208,CUST-0317,4,2,5.58,11.16,Cash,mobile-app
TXN-595441,103,2026-01-24 16:38:07.265208,CUST-0440,39,1,4.26,4.26,Card,walk-in
TXN-545610,102,2026-01-24 11:37:07.266209,CUST-0473,70,2,5.88,11.76,Cash,mobile-app
TXN-440947,102,2025-10-13 18:57:07.266209,CUST-0371,49,1,4.49,4.49,UPI,mobile-app
TXN-339815,101,2025-10-30 18:13:07.266209,CUST-0386,2,1,5.78,5.78,Cash,mobile-app
TXN-600523,103,2025-12-10 09:26:07.267250,CUST-0427,67,1,2.93,2.93,UPI,mobile-app
TXN-937221,101,2025-12-29 11:10:07.267250,CUST-0117,29,1,4.68,4.68,UPI,walk-in
TXN-271933,102,2025-11-22 13:02:07.267250,CUST-0262,30,1,5.83,5.83,UPI,mobile-app
TXN-755015,102,2026-03-25 11:51:07.268209,CUST-0287,22,1,6.69,6.69,Card,walk-in
TXN-411397,102,2026-01-28 09:22:07.268209,CUST-0232,58,1,3.69,3.69,Card,walk-in
TXN-286142,103,2026-02-18 15:05:07.268209,CUST-0482,57,2,2.91,5.82,Cash,walk-in
TXN-816249,103,2026-03-30 13:01:07.269210,CUST-0401,52,1,3.71,3.71,Card,mobile-app
TXN-660739,102,2026-02-02 09:46:07.269210,CUST-0274,29,2,5.81,11.62,Card,mobile-app
TXN-138042,103,2026-03-07 16:51:07.269210,CUST-0196,54,3,3.45,10.35,Cash,walk-in
TXN-375257,102,2026-03-12 18:31:07.270249,CUST-0020,76,3,4.88,14.64,Card,mobile-app
TXN-346423,101,2025-12-29 16:28:07.270249,CUST-0178,22,1,6.6,6.6,Cash,walk-in
TXN-387585,101,2025-12-07 14:23:07.270249,CUST-0207,32,1,4.44,4.44,UPI,mobile-app
TXN-419272,102,2026-03-13 08:26:07.271252,CUST-0048,47,1,4.4,4.4,UPI,walk-in
TXN-191187,102,2025-12-23 15:02:07.271252,CUST-0362,67,2,2.14,4.28,Cash,mobile-app
TXN-793277,102,2025-11-04 11:21:07.271252,CUST-0463,50,2,3.09,6.18,Card,walk-in
TXN-771389,101,2026-01-03 15:06:07.272248,CUST-0222,12,2,3.83,7.66,UPI,mobile-app
TXN-687770,103,2026-04-03 18:49:07.272248,CUST-0083,31,3,2.81,8.43,Card,mobile-app
TXN-540676,103,2026-01-23 16:43:07.272248,CUST-0123,66,3,4.72,14.16,UPI,mobile-app
TXN-146559,103,2026-03-13 11:11:07.273249,CUST-0129,44,2,5.29,10.58,UPI,walk-in
TXN-231735,103,2026-03-05 11:14:07.273249,CUST-0195,38,1,4.43,4.43,Card,walk-in
TXN-195305,103,2026-01-29 18:38:07.273249,CUST-0379,40,1,5.01,5.01,UPI,mobile-app
TXN-935453,103,2026-02-04 16:39:07.273249,CUST-0050,44,3,5.16,15.48,Card,walk-in
TXN-630368,102,2026-02-16 12:35:07.274245,CUST-0150,76,2,3.73,7.46,Card,mobile-app
TXN-122280,102,2025-12-07 18:51:07.274245,CUST-0076,14,3,4.41,13.23,Cash,mobile-app
TXN-829644,103,2026-02-22 12:26:07.274245,CUST-0485,71,1,5.32,5.32,UPI,walk-in
TXN-640381,103,2026-01-12 09:21:07.275248,CUST-0257,62,2,5.64,11.28,Card,walk-in
TXN-126224,103,2025-12-15 11:09:07.275248,CUST-0294,71,2,4.5,9.0,Cash,walk-in
TXN-570561,103,2026-01-12 18:37:07.275248,CUST-0347,71,1,4.63,4.63,UPI,walk-in
TXN-178908,102,2025-10-19 16:35:07.276210,CUST-0422,5,1,2.59,2.59,UPI,mobile-app
TXN-826879,102,2026-03-05 12:48:07.276210,CUST-0220,59,1,4.8,4.8,Card,mobile-app
TXN-429977,102,2026-03-24 15:08:07.276210,CUST-0136,67,1,3.14,3.14,Card,walk-in
TXN-980323,102,2026-01-16 12:57:07.277248,CUST-0417,74,2,5.87,11.74,Cash,walk-in
TXN-659136,103,2026-01-13 18:16:07.277248,CUST-0038,67,1,2.26,2.26,UPI,walk-in
TXN-461913,101,2026-04-01 08:35:07.277248,CUST-0086,36,3,5.08,15.24,Card,walk-in
TXN-959818,103,2026-02-01 11:20:07.278208,CUST-0456,28,2,3.92,7.84,Cash,walk-in
TXN-691120,103,2025-10-19 12:15:07.278208,CUST-0202,12,2,5.21,10.42,UPI,mobile-app
TXN-398332,101,2025-12-30 10:27:07.278208,CUST-0001,11,1,4.3,4.3,Card,walk-in
TXN-224013,102,2026-01-15 18:36:07.279208,CUST-0290,33,1,5.71,5.71,UPI,mobile-app
TXN-928940,102,2026-01-30 12:25:07.279208,CUST-0057,11,2,4.3,8.6,Card,walk-in
TXN-832086,102,2025-11-11 10:35:07.279208,CUST-0242,11,2,4.66,9.32,UPI,walk-in
TXN-703516,102,2026-02-16 09:41:07.280247,CUST-0097,12,1,4.74,4.74,Cash,walk-in
TXN-448927,102,2025-11-04 12:09:07.280247,CUST-0283,7,1,5.91,5.91,UPI,walk-in
TXN-718505,103,2025-12-26 18:56:07.280247,CUST-0162,32,2,4.2,8.4,UPI,mobile-app
TXN-620370,101,2026-03-15 10:39:07.281235,CUST-0435,34,2,5.21,10.42,Cash,walk-in
TXN-941231,102,2026-03-04 18:43:07.281782,CUST-0464,41,1,5.92,5.92,Cash,mobile-app
TXN-886676,102,2025-11-28 08:17:07.281782,CUST-0429,42,1,6.63,6.63,Card,walk-in
TXN-905964,103,2025-11-24 10:06:07.281782,CUST-0358,23,2,5.29,10.58,Cash,mobile-app
TXN-895484,102,2026-02-05 12:12:07.281782,CUST-0219,4,3,6.64,19.92,Card,walk-in
TXN-688238,101,2025-10-11 11:59:07.282785,CUST-0066,9,1,3.75,3.75,Card,mobile-app
TXN-789081,103,2025-10-27 18:31:07.282785,CUST-0030,14,1,5.82,5.82,UPI,walk-in
TXN-897943,101,2026-03-20 09:52:07.282785,CUST-0500,2,3,4.12,12.36,UPI,mobile-app
TXN-856557,102,2026-01-26 10:25:07.283784,CUST-0190,7,1,5.46,5.46,Card,mobile-app
TXN-572175,103,2025-12-08 11:39:07.283784,CUST-0257,70,1,4.8,4.8,Cash,mobile-app
TXN-552180,103,2025-11-17 12:44:07.283784,CUST-0442,47,3,4.54,13.62,UPI,walk-in
TXN-491975,102,2026-04-05 17:11:07.284782,CUST-0110,30,2,4.91,9.82,UPI,mobile-app
TXN-945711,102,2026-03-03 10:28:07.284782,CUST-0017,40,1,5.36,5.36,Cash,walk-in
TXN-466036,101,2025-12-01 08:30:07.284782,CUST-0476,59,1,4.68,4.68,Cash,walk-in
TXN-529883,102,2025-11-28 12:21:07.285784,CUST-0012,43,3,5.18,15.54,Card,walk-in
TXN-749036,103,2025-11-13 18:21:07.285784,CUST-0001,37,2,4.48,8.96,UPI,mobile-app
TXN-575102,103,2025-12-31 09:08:07.285784,CUST-0485,48,2,4.31,8.62,Cash,mobile-app
TXN-352267,102,2026-02-13 14:17:07.286783,CUST-0037,28,2,3.65,7.3,Card,mobile-app
TXN-710453,103,2025-11-05 09:44:07.286783,CUST-0408,46,2,5.45,10.9,Card,mobile-app
TXN-947983,102,2025-10-22 12:11:07.286783,CUST-0182,63,2,5.09,10.18,Cash,walk-in
TXN-486140,101,2025-11-08 16:53:07.287822,CUST-0026,36,2,4.98,9.96,Cash,walk-in
TXN-544070,103,2025-11-15 12:00:07.287822,CUST-0203,39,2,4.73,9.46,UPI,walk-in
TXN-539233,101,2025-12-09 17:04:07.287822,CUST-0209,61,2,5.47,10.94,UPI,walk-in
TXN-585710,102,2026-01-25 11:25:07.287822,CUST-0438,51,2,2.74,5.48,Cash,mobile-app
TXN-613359,103,2025-11-02 13:10:07.288828,CUST-0381,15,1,4.98,4.98,Cash,walk-in
TXN-727148,101,2025-12-01 08:45:07.288828,CUST-0144,15,2,4.24,8.48,Card,mobile-app
TXN-474001,102,2026-02-08 13:06:07.288828,CUST-0383,3,1,5.0,5.0,UPI,mobile-app
TXN-702860,103,2026-03-22 09:29:07.289828,CUST-0080,7,3,5.12,15.36,Card,mobile-app
TXN-365608,101,2026-03-19 10:26:07.289828,CUST-0205,71,3,5.71,17.13,Cash,walk-in
TXN-588767,101,2026-02-18 16:43:07.289828,CUST-0348,44,1,5.51,5.51,Card,walk-in
TXN-925460,101,2026-03-31 10:11:07.290786,CUST-0393,64,1,3.79,3.79,UPI,mobile-app
TXN-978954,103,2026-02-03 11:15:07.290786,CUST-0107,24,2,5.15,10.3,Card,mobile-app
TXN-715224,101,2025-11-19 10:22:07.290786,CUST-0019,53,2,3.74,7.48,UPI,walk-in
TXN-381715,102,2025-12-30 19:07:07.291784,CUST-0317,70,2,5.2,10.4,Card,mobile-app
TXN-206227,102,2026-02-24 18:31:07.291784,CUST-0351,30,2,5.81,11.62,Cash,mobile-app
TXN-479608,101,2025-10-18 12:32:07.291784,CUST-0365,41,1,4.85,4.85,Cash,mobile-app
TXN-202874,102,2025-12-10 13:06:07.292784,CUST-0476,2,2,5.78,11.56,UPI,walk-in
TXN-445251,101,2026-01-10 16:38:07.292784,CUST-0246,16,1,6.44,6.44,Cash,mobile-app
TXN-796416,102,2025-10-24 18:35:07.292784,CUST-0174,38,2,4.36,8.72,Card,walk-in
TXN-142101,102,2026-03-25 18:59:07.293826,CUST-0458,67,2,3.41,6.82,Card,walk-in
TXN-121485,101,2026-02-18 13:12:07.293826,CUST-0093,27,1,5.53,5.53,Card,walk-in
TXN-275563,102,2025-10-20 09:22:07.293826,CUST-0332,62,1,6.37,6.37,Cash,mobile-app
TXN-885065,102,2025-10-29 08:56:07.294783,CUST-0310,2,1,4.81,4.81,Card,mobile-app
TXN-905754,103,2026-03-05 15:04:07.294783,CUST-0486,55,1,3.77,3.77,Cash,mobile-app
TXN-827076,101,2025-11-11 08:35:07.294783,CUST-0463,8,2,5.89,11.78,Cash,mobile-app
TXN-549130,103,2025-12-28 16:33:07.295783,CUST-0008,56,1,3.95,3.95,Card,walk-in
TXN-348482,102,2026-02-24 11:36:07.295783,CUST-0155,4,1,6.65,6.65,Card,mobile-app
TXN-377618,103,2025-10-22 16:35:07.295783,CUST-0270,70,2,4.8,9.6,Card,walk-in
TXN-739416,102,2026-03-18 08:49:07.296788,CUST-0294,23,2,4.81,9.62,Card,mobile-app
TXN-149341,101,2025-12-30 16:39:07.296788,CUST-0405,34,1,6.34,6.34,UPI,walk-in
TXN-796733,101,2026-01-20 12:41:07.296788,CUST-0274,34,1,6.38,6.38,UPI,mobile-app
TXN-818576,101,2025-11-04 11:15:07.297784,CUST-0216,33,1,5.49,5.49,Card,walk-in
TXN-923828,101,2025-10-20 10:25:07.297987,CUST-0464,68,3,4.71,14.13,Cash,mobile-app
TXN-823802,102,2026-03-26 09:11:07.297987,CUST-0383,29,2,5.0,10.0,Card,mobile-app
TXN-261328,101,2026-02-06 18:41:07.297987,CUST-0402,12,2,4.46,8.92,Card,mobile-app
TXN-566417,102,2026-03-10 10:38:07.297987,CUST-0314,43,1,5.2,5.2,Cash,mobile-app
TXN-460862,101,2026-01-09 16:58:07.297987,CUST-0188,6,2,5.19,10.38,UPI,walk-in
TXN-224544,101,2026-02-11 12:22:07.297987,CUST-0227,51,2,3.69,7.38,UPI,mobile-app
TXN-813202,102,2026-03-02 12:20:07.297987,CUST-0252,46,1,4.36,4.36,Card,walk-in
TXN-741630,101,2025-12-25 10:21:07.297987,CUST-0351,40,1,4.74,4.74,Cash,walk-in
TXN-633856,103,2026-01-26 10:06:07.297987,CUST-0191,61,1,4.35,4.35,Cash,mobile-app
TXN-470299,103,2025-11-16 08:40:07.297987,CUST-0495,64,1,4.05,4.05,UPI,mobile-app
TXN-705169,102,2025-12-13 14:51:07.297987,CUST-0123,24,1,5.6,5.6,Card,walk-in
TXN-704295,102,2025-11-28 08:45:07.297987,CUST-0151,4,1,5.07,5.07,Card,walk-in
TXN-416111,102,2025-12-17 10:07:07.297987,CUST-0119,59,3,5.63,16.89,Card,walk-in
TXN-734698,103,2025-12-19 14:46:07.297987,CUST-0441,52,1,4.07,4.07,Cash,mobile-app
